,sid,grp,cnd,fam,tid,tord,pc_grand,pc_first,pc_last,dpc,alltime,freetime,nblocks,avstreak,lrn,int,comp,time,prog,rule,lrn2,nlrn,nint,ncomp,ntime,nprog,nrule,nlrn2,lp1,lp2,lp3,ntm,good_ord
319,83,F,i+,Bear,4_R,3,0.5428571428571428,0.4666666666666667,0.6666666666666666,0.19999999999999996,0.11254019292604502,0.0796812749003984,1,20.0,8,3,9,2,2,6,5,2.0357142857142856,-2.9642857142857144,3.0357142857142856,-3.9642857142857144,-3.9642857142857144,0.03571428571428559,-0.9642857142857144,14,52,250,2,True
320,84,F,i-,Bear,1_1D,1,0.84,0.8,0.9333333333333333,0.1333333333333333,0.08038585209003216,0.0398406374501992,1,10.0,3,9,2,2,9,10,1,-2.0357142857142856,3.9642857142857144,-3.0357142857142856,-3.0357142857142856,3.9642857142857144,4.964285714285714,-4.035714285714286,45,53,0,3,False
321,84,F,i-,Bunny,2_I1D,4,0.896551724137931,0.8,1.0,0.19999999999999996,0.0932475884244373,0.055776892430278883,1,14.0,4,9,2,4,9,10,1,-1.0357142857142856,3.9642857142857144,-3.0357142857142856,-1.0357142857142856,3.9642857142857144,4.964285714285714,-4.035714285714286,45,53,0,3,False
322,84,F,i-,Squid,3_2D,2,0.5384615384615384,0.8666666666666667,0.4666666666666667,0.0,0.6270096463022508,0.7171314741035857,2,90.0,6,2,8,9,2,3,4,0.9642857142857144,-3.0357142857142856,2.9642857142857144,3.9642857142857144,-3.0357142857142856,-2.0357142857142856,-1.0357142857142856,45,53,0,3,False
323,84,F,i-,Green,4_R,3,0.43548387096774194,0.4666666666666667,0.5333333333333333,0.06666666666666665,0.19935691318327975,0.18725099601593626,2,23.5,7,2,10,9,1,1,2,1.9642857142857144,-3.0357142857142856,4.964285714285714,3.9642857142857144,-4.035714285714286,-4.035714285714286,-3.0357142857142856,45,53,0,3,False
324,85,F,i+,Squid,1_1D,2,0.8211920529801324,0.7333333333333333,1.0,0.2666666666666667,0.4855305466237942,0.5418326693227091,2,68.0,9,10,9,10,7,10,9,0.9285714285714288,1.9285714285714288,0.9285714285714288,1.9285714285714288,-1.0714285714285712,1.9285714285714288,0.9285714285714288,20,250,250,1,True
325,85,F,i+,Green,2_I1D,3,0.463768115942029,0.6,0.2,0.0,0.22186495176848875,0.2151394422310757,2,27.0,9,6,5,8,10,7,10,0.9285714285714288,-2.071428571428571,-3.071428571428571,-0.07142857142857117,1.9285714285714288,-1.0714285714285712,1.9285714285714288,20,250,250,1,True
326,85,F,i+,Bear,3_2D,4,0.59375,0.6,0.5333333333333333,0.0,0.2057877813504823,0.1952191235059761,2,24.5,8,9,7,6,6,10,7,-0.07142857142857117,0.9285714285714288,-1.0714285714285712,-2.071428571428571,-2.071428571428571,1.9285714285714288,-1.0714285714285712,20,250,250,1,True
327,85,F,i+,Bunny,4_R,1,0.4074074074074074,0.4,0.3333333333333333,0.0,0.08681672025723473,0.04780876494023904,1,12.0,6,10,8,8,8,8,6,-2.071428571428571,1.9285714285714288,-0.07142857142857117,-0.07142857142857117,-0.07142857142857117,-0.07142857142857117,-2.071428571428571,20,250,250,1,True
328,87,F,i+,Squid,1_1D,3,0.9741935483870968,0.8666666666666667,0.9333333333333333,0.06666666666666665,0.5,0.56,2,70.0,9,8,2,9,9,10,2,2.1428571428571432,1.1428571428571432,-4.857142857142857,2.1428571428571432,2.1428571428571432,3.1428571428571432,-4.857142857142857,0,196,250,2,True
329,87,F,i+,Green,2_I1D,4,0.75,0.4,0.9333333333333333,0.5333333333333333,0.2064516129032258,0.196,1,49.0,10,8,3,8,9,9,5,3.1428571428571432,1.1428571428571432,-3.8571428571428568,1.1428571428571432,2.1428571428571432,2.1428571428571432,-1.8571428571428568,0,196,250,2,True
330,87,F,i+,Bunny,3_2D,1,0.5283018867924528,0.26666666666666666,0.6,0.3333333333333333,0.17096774193548386,0.152,1,38.0,10,5,8,3,4,6,10,3.1428571428571432,-1.8571428571428568,1.1428571428571432,-3.8571428571428568,-2.8571428571428568,-0.8571428571428568,3.1428571428571432,0,196,250,2,True
331,87,F,i+,Bear,4_R,2,0.5,0.3333333333333333,0.5333333333333333,0.2,0.12258064516129032,0.092,1,23.0,10,4,8,3,4,6,10,3.1428571428571432,-2.8571428571428568,1.1428571428571432,-3.8571428571428568,-2.8571428571428568,-0.8571428571428568,3.1428571428571432,0,196,250,2,True
332,88,F,i-,Green,1_1D,2,0.9142857142857143,0.8666666666666667,1.0,0.1333333333333333,0.11254019292604502,0.0796812749003984,1,20.0,1,7,1,1,10,10,1,-4.714285714285714,1.2857142857142856,-4.714285714285714,-4.714285714285714,4.285714285714286,4.285714285714286,-4.714285714285714,0,100,250,2,True
333,88,F,i-,Bunny,2_I1D,1,0.7341772151898734,0.26666666666666666,0.9333333333333333,0.6666666666666667,0.2540192926045016,0.2549800796812749,2,32.0,3,9,2,3,10,10,1,-2.7142857142857144,3.2857142857142856,-3.7142857142857144,-2.7142857142857144,4.285714285714286,4.285714285714286,-4.714285714285714,0,100,250,2,True
334,88,F,i-,Bear,3_2D,4,0.5294117647058824,0.4666666666666667,0.5333333333333333,0.06666666666666665,0.3279742765273312,0.3466135458167331,3,29.0,8,3,8,8,4,5,10,2.2857142857142856,-2.7142857142857144,2.2857142857142856,2.2857142857142856,-1.7142857142857144,-0.7142857142857144,4.285714285714286,0,100,250,2,True
335,88,F,i-,Squid,4_R,3,0.49473684210526314,0.4666666666666667,0.5333333333333333,0.06666666666666665,0.3054662379421222,0.3187250996015936,3,26.666666666666668,10,3,10,8,2,2,10,4.285714285714286,-2.7142857142857144,4.285714285714286,2.2857142857142856,-3.7142857142857144,-3.7142857142857144,4.285714285714286,0,100,250,2,True
336,89,F,i-,Bear,1_1D,1,0.8507462686567164,0.7333333333333333,1.0,0.2666666666666667,0.2126984126984127,0.20392156862745098,1,52.0,10,10,1,2,10,10,2,2.9642857142857144,2.9642857142857144,-6.035714285714286,-5.035714285714286,2.9642857142857144,2.9642857142857144,-5.035714285714286,19,148,83,3,False
337,89,F,i-,Green,2_I1D,4,0.7215189873417721,0.8,0.7333333333333333,0.0,0.2507936507936508,0.25098039215686274,1,64.0,8,9,8,8,5,6,8,0.9642857142857144,1.9642857142857144,0.9642857142857144,0.9642857142857144,-2.0357142857142856,-1.0357142857142856,0.9642857142857144,19,148,83,3,False
338,89,F,i-,Squid,3_2D,3,0.6627906976744186,0.7333333333333333,0.6666666666666666,0.0,0.273015873015873,0.2784313725490196,1,71.0,7,9,7,5,7,10,8,-0.03571428571428559,1.9642857142857144,-0.03571428571428559,-2.0357142857142856,-0.03571428571428559,2.9642857142857144,0.9642857142857144,19,148,83,3,False
339,89,F,i-,Bunny,4_R,2,0.4457831325301205,0.4,0.6,0.19999999999999996,0.2634920634920635,0.26666666666666666,2,34.0,10,3,10,10,1,3,10,2.9642857142857144,-4.035714285714286,2.9642857142857144,2.9642857142857144,-6.035714285714286,-4.035714285714286,2.9642857142857144,19,148,83,3,False
340,90,F,i-,Bear,1_1D,4,0.853448275862069,0.5333333333333333,1.0,0.4666666666666667,0.3729903536977492,0.40239043824701193,1,101.0,7,9,6,9,9,10,2,1.1428571428571432,3.1428571428571432,0.14285714285714324,3.1428571428571432,3.1428571428571432,4.142857142857143,-3.8571428571428568,159,250,250,1,True
341,90,F,i-,Bunny,2_I1D,3,0.5230769230769231,0.4666666666666667,0.7333333333333333,0.2666666666666666,0.2090032154340836,0.199203187250996,1,50.0,8,3,10,4,2,1,10,2.1428571428571432,-2.8571428571428568,4.142857142857143,-1.8571428571428568,-3.8571428571428568,-4.857142857142857,4.142857142857143,159,250,250,1,True
342,90,F,i-,Squid,3_2D,2,0.5151515151515151,0.6666666666666666,0.4666666666666667,0.0,0.21221864951768488,0.20318725099601595,1,51.0,9,5,8,4,4,1,9,3.1428571428571432,-0.8571428571428568,2.1428571428571432,-1.8571428571428568,-1.8571428571428568,-4.857142857142857,3.1428571428571432,159,250,250,1,True
343,90,F,i-,Green,4_R,1,0.484375,0.4666666666666667,0.5333333333333333,0.06666666666666665,0.2057877813504823,0.1952191235059761,1,49.0,5,1,10,4,3,1,10,-0.8571428571428568,-4.857142857142857,4.142857142857143,-1.8571428571428568,-2.8571428571428568,-4.857142857142857,4.142857142857143,159,250,250,1,True
344,91,F,i+,Bear,1_1D,2,0.9574468085106383,0.9333333333333333,1.0,0.06666666666666665,0.15161290322580645,0.128,2,16.0,9,2,1,1,10,10,9,3.071428571428571,-3.928571428571429,-4.928571428571429,-4.928571428571429,4.071428571428571,4.071428571428571,3.071428571428571,0,124,75,3,False
345,91,F,i+,Bunny,2_I1D,4,0.7692307692307693,0.6,0.8666666666666667,0.2666666666666667,0.25161290322580643,0.252,3,21.0,6,3,3,2,9,8,9,0.07142857142857117,-2.928571428571429,-2.928571428571429,-3.928571428571429,3.071428571428571,2.071428571428571,3.071428571428571,0,124,75,3,False
346,91,F,i+,Green,3_2D,3,0.796875,0.6666666666666666,0.8666666666666667,0.20000000000000007,0.2064516129032258,0.196,2,24.5,9,7,3,4,8,9,9,3.071428571428571,1.0714285714285712,-2.928571428571429,-1.9285714285714288,2.071428571428571,3.071428571428571,3.071428571428571,0,124,75,3,False
347,91,F,i+,Squid,4_R,1,0.5289256198347108,0.4,0.4666666666666667,0.06666666666666665,0.3903225806451613,0.424,4,26.5,4,10,10,8,1,1,1,-1.9285714285714288,4.071428571428571,4.071428571428571,2.071428571428571,-4.928571428571429,-4.928571428571429,-4.928571428571429,0,124,75,3,False
348,92,F,i-,Squid,1_1D,3,0.9734513274336283,0.8,1.0,0.19999999999999996,0.36451612903225805,0.392,5,19.6,3,2,1,6,3,10,1,-2.428571428571429,-3.428571428571429,-4.428571428571429,0.5714285714285712,-2.428571428571429,4.571428571428571,-4.428571428571429,25,12,65,3,False
349,92,F,i-,Bear,2_I1D,4,0.8113207547169812,0.6,0.9333333333333333,0.33333333333333337,0.17096774193548386,0.152,4,9.5,3,4,2,3,3,10,1,-2.428571428571429,-1.4285714285714288,-3.428571428571429,-2.428571428571429,-2.428571428571429,4.571428571428571,-4.428571428571429,25,12,65,3,False
350,92,F,i-,Green,3_2D,2,0.5522388059701493,0.5333333333333333,0.4,0.0,0.2161290322580645,0.208,6,8.666666666666666,10,8,8,7,8,3,7,4.571428571428571,2.571428571428571,2.571428571428571,1.5714285714285712,2.571428571428571,-2.428571428571429,1.5714285714285712,25,12,65,3,False
351,92,F,i-,Bunny,4_R,1,0.44155844155844154,0.4666666666666667,0.4,0.0,0.24838709677419354,0.248,8,7.75,8,9,10,7,5,3,7,2.571428571428571,3.571428571428571,4.571428571428571,1.5714285714285712,-0.4285714285714288,-2.428571428571429,1.5714285714285712,25,12,65,3,False
352,93,F,i-,Bunny,1_1D,1,0.926829268292683,0.8666666666666667,1.0,0.1333333333333333,0.13225806451612904,0.104,1,26.0,2,2,2,9,7,9,2,-3.8928571428571432,-3.8928571428571432,-3.8928571428571432,3.1071428571428568,1.1071428571428568,3.1071428571428568,-3.8928571428571432,0,115,250,2,True
353,93,F,i-,Bear,2_I1D,4,0.9207317073170732,0.6666666666666666,0.8666666666666667,0.20000000000000007,0.5290322580645161,0.596,1,149.0,8,4,2,9,9,9,2,2.1071428571428568,-1.8928571428571432,-3.8928571428571432,3.1071428571428568,3.1071428571428568,3.1071428571428568,-3.8928571428571432,0,115,250,2,True
354,93,F,i-,Squid,3_2D,3,0.6290322580645161,0.5333333333333333,0.7333333333333333,0.19999999999999996,0.2,0.188,1,47.0,9,9,8,3,6,2,9,3.1071428571428568,3.1071428571428568,2.1071428571428568,-2.8928571428571432,0.10714285714285676,-3.8928571428571432,3.1071428571428568,0,115,250,2,True
355,93,F,i-,Green,4_R,2,0.6511627906976745,0.8666666666666667,0.5333333333333333,0.0,0.13870967741935483,0.112,1,28.0,6,9,9,3,5,2,9,0.10714285714285676,3.1071428571428568,3.1071428571428568,-2.8928571428571432,-0.8928571428571432,-3.8928571428571432,3.1071428571428568,0,115,250,2,True
356,94,F,i+,Bunny,1_1D,2,0.6428571428571429,0.5333333333333333,0.6,0.06666666666666665,0.13548387096774195,0.108,2,13.5,10,10,10,4,3,1,3,4.428571428571429,4.428571428571429,4.428571428571429,-1.5714285714285712,-2.571428571428571,-4.571428571428571,-2.571428571428571,11,0,250,2,False
357,94,F,i+,Squid,2_I1D,3,0.9402985074626866,0.9333333333333333,1.0,0.06666666666666665,0.6483870967741936,0.744,1,186.0,1,6,1,9,10,10,1,-4.571428571428571,0.4285714285714288,-4.571428571428571,3.428571428571429,4.428571428571429,4.428571428571429,-4.571428571428571,11,0,250,2,False
358,94,F,i+,Green,3_2D,1,0.47368421052631576,0.5333333333333333,0.3333333333333333,0.0,0.12258064516129032,0.092,1,23.0,5,6,7,2,5,8,4,-0.5714285714285712,0.4285714285714288,1.4285714285714288,-3.571428571428571,-0.5714285714285712,2.428571428571429,-1.5714285714285712,11,0,250,2,False
359,94,F,i+,Bear,4_R,4,0.4482758620689655,0.4666666666666667,0.4,0.0,0.0935483870967742,0.056,1,14.0,10,9,8,3,3,3,4,4.428571428571429,3.428571428571429,2.428571428571429,-2.571428571428571,-2.571428571428571,-2.571428571428571,-1.5714285714285712,11,0,250,2,False
360,96,F,i-,Bear,1_1D,3,0.9017857142857143,0.8666666666666667,0.8,0.0,0.36129032258064514,0.388,4,24.25,10,10,1,10,10,10,1,3.6428571428571432,3.6428571428571432,-5.357142857142857,3.6428571428571432,3.6428571428571432,3.6428571428571432,-5.357142857142857,0,179,1,3,False
361,96,F,i-,Bunny,2_I1D,4,0.7936507936507936,0.6666666666666666,0.9333333333333333,0.2666666666666667,0.2032258064516129,0.192,4,12.0,4,10,6,7,10,10,1,-2.3571428571428568,3.6428571428571432,-0.35714285714285676,0.6428571428571432,3.6428571428571432,3.6428571428571432,-5.357142857142857,0,179,1,3,False
362,96,F,i-,Squid,3_2D,1,0.686046511627907,0.8,0.7333333333333333,0.0,0.27741935483870966,0.284,3,23.666666666666668,10,1,8,6,7,5,10,3.6428571428571432,-5.357142857142857,1.6428571428571432,-0.35714285714285676,0.6428571428571432,-1.3571428571428568,3.6428571428571432,0,179,1,3,False
363,96,F,i-,Green,4_R,2,0.6122448979591837,0.7333333333333333,0.5333333333333333,0.0,0.15806451612903225,0.136,2,17.0,4,6,10,2,1,2,6,-2.3571428571428568,-0.35714285714285676,3.6428571428571432,-4.357142857142857,-5.357142857142857,-4.357142857142857,-0.35714285714285676,0,179,1,3,False
364,97,F,i+,Green,1_1D,2,0.8791946308724832,0.8,0.8,0.0,0.4775641025641026,0.5317460317460317,2,67.0,2,7,1,9,10,10,1,-3.4642857142857144,1.5357142857142856,-4.464285714285714,3.5357142857142856,4.535714285714286,4.535714285714286,-4.464285714285714,17,80,250,2,True
365,97,F,i+,Squid,2_I1D,4,0.89,0.8,1.0,0.19999999999999996,0.32051282051282054,0.3373015873015873,1,85.0,4,7,1,7,10,8,1,-1.4642857142857144,1.5357142857142856,-4.464285714285714,1.5357142857142856,4.535714285714286,2.5357142857142856,-4.464285714285714,17,80,250,2,True
366,97,F,i+,Bear,3_2D,1,0.4,0.4,0.4,0.0,0.04807692307692308,0.0,0,0.0,8,2,9,1,2,3,9,2.5357142857142856,-3.4642857142857144,3.5357142857142856,-4.464285714285714,-3.4642857142857144,-2.4642857142857144,3.5357142857142856,17,80,250,2,True
367,97,F,i+,Bunny,4_R,3,0.5833333333333334,0.4666666666666667,0.7333333333333333,0.2666666666666666,0.15384615384615385,0.13095238095238096,1,33.0,7,3,9,3,4,6,9,1.5357142857142856,-2.4642857142857144,3.5357142857142856,-2.4642857142857144,-1.4642857142857144,0.5357142857142856,3.5357142857142856,17,80,250,2,True
368,98,F,i-,Bear,1_1D,3,0.9798994974874372,0.8666666666666667,1.0,0.1333333333333333,0.639871382636656,0.7330677290836654,2,92.0,10,10,1,10,10,10,1,3.928571428571429,3.928571428571429,-5.071428571428571,3.928571428571429,3.928571428571429,3.928571428571429,-5.071428571428571,0,71,250,2,True
369,98,F,i-,Green,2_I1D,1,0.7254901960784313,0.6,1.0,0.4,0.1639871382636656,0.14342629482071714,1,36.0,10,1,10,1,2,3,7,3.928571428571429,-5.071428571428571,3.928571428571429,-5.071428571428571,-4.071428571428571,-3.071428571428571,0.9285714285714288,0,71,250,2,True
370,98,F,i-,Bunny,3_2D,4,0.6739130434782609,0.6666666666666666,0.7333333333333333,0.06666666666666665,0.14790996784565916,0.12350597609561753,2,15.5,10,10,1,7,8,10,6,3.928571428571429,3.928571428571429,-5.071428571428571,0.9285714285714288,1.9285714285714288,3.928571428571429,-0.07142857142857117,0,71,250,2,True
371,98,F,i-,Squid,4_R,2,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.0,0.04823151125401929,0.0,0,0.0,10,1,10,1,1,3,6,3.928571428571429,-5.071428571428571,3.928571428571429,-5.071428571428571,-5.071428571428571,-3.071428571428571,-0.07142857142857117,0,71,250,2,True
372,100,F,i+,Bear,1_1D,4,0.9225352112676056,0.8,1.0,0.19999999999999996,0.45806451612903226,0.508,1,127.0,2,10,2,2,10,10,4,-3.7142857142857144,4.285714285714286,-3.7142857142857144,-3.7142857142857144,4.285714285714286,4.285714285714286,-1.7142857142857144,49,6,250,2,False
373,100,F,i+,Green,2_I1D,1,0.9083969465648855,0.7333333333333333,0.9333333333333333,0.20000000000000007,0.42258064516129035,0.464,2,58.0,6,8,3,3,9,10,4,0.2857142857142856,2.2857142857142856,-2.7142857142857144,-2.7142857142857144,3.2857142857142856,4.285714285714286,-1.7142857142857144,49,6,250,2,False
374,100,F,i+,Squid,3_2D,2,0.7272727272727273,0.6666666666666666,0.8,0.13333333333333341,0.07096774193548387,0.028,1,7.0,8,3,7,6,4,5,7,2.2857142857142856,-2.7142857142857144,1.2857142857142856,0.2857142857142856,-1.7142857142857144,-0.7142857142857144,1.2857142857142856,49,6,250,2,False
375,100,F,i+,Bunny,4_R,3,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.04838709677419355,0.0,0,0.0,10,1,10,10,1,3,2,4.285714285714286,-4.714285714285714,4.285714285714286,4.285714285714286,-4.714285714285714,-2.7142857142857144,-3.7142857142857144,49,6,250,2,False
376,101,F,i-,Bunny,1_1D,2,0.8823529411764706,0.8,0.9333333333333333,0.1333333333333333,0.16451612903225807,0.144,3,12.0,3,8,2,3,9,10,1,-2.428571428571429,2.571428571428571,-3.428571428571429,-2.428571428571429,3.571428571428571,4.571428571428571,-4.428571428571429,9,3,61,3,False
377,101,F,i-,Bear,2_I1D,1,0.8888888888888888,0.8,0.9333333333333333,0.1333333333333333,0.11612903225806452,0.084,2,10.5,3,8,2,2,9,10,1,-2.428571428571429,2.571428571428571,-3.428571428571429,-3.428571428571429,3.571428571428571,4.571428571428571,-4.428571428571429,9,3,61,3,False
378,101,F,i-,Green,3_2D,4,0.8108108108108109,0.5333333333333333,0.8,0.2666666666666667,0.4774193548387097,0.532,3,44.333333333333336,9,9,6,9,9,10,1,3.571428571428571,3.571428571428571,0.5714285714285712,3.571428571428571,3.571428571428571,4.571428571428571,-4.428571428571429,9,3,61,3,False
379,101,F,i-,Squid,4_R,3,0.5866666666666667,0.9333333333333333,0.7333333333333333,0.0,0.24193548387096775,0.24,3,20.0,5,2,10,6,2,2,1,-0.4285714285714288,-3.428571428571429,4.571428571428571,0.5714285714285712,-3.428571428571429,-3.428571428571429,-4.428571428571429,9,3,61,3,False
380,102,F,i-,Green,1_1D,3,0.7222222222222222,0.6666666666666666,0.8666666666666667,0.20000000000000007,0.11612903225806452,0.084,1,21.0,8,3,1,3,8,9,4,2.5,-2.5,-4.5,-2.5,2.5,3.5,-1.5,19,250,83,2,False
381,102,F,i-,Bear,2_I1D,2,0.6071428571428571,0.6,0.6666666666666666,0.06666666666666665,0.09032258064516129,0.052,1,13.0,4,3,1,2,8,9,4,-1.5,-2.5,-4.5,-3.5,2.5,3.5,-1.5,19,250,83,2,False
382,102,F,i-,Bunny,3_2D,4,0.574468085106383,0.4666666666666667,0.4666666666666667,0.0,0.6064516129032258,0.692,2,86.5,9,5,10,10,1,2,5,3.5,-0.5,4.5,4.5,-4.5,-3.5,-0.5,19,250,83,2,False
383,102,F,i-,Squid,4_R,1,0.5172413793103449,0.4666666666666667,0.6666666666666666,0.19999999999999996,0.1870967741935484,0.172,1,43.0,9,5,10,8,3,6,4,3.5,-0.5,4.5,2.5,-2.5,0.5,-1.5,19,250,83,2,False
384,103,F,i-,Green,1_1D,1,0.896551724137931,0.9333333333333333,0.8,0.0,0.1870967741935484,0.172,2,21.5,1,4,1,4,10,10,1,-5.392857142857143,-2.3928571428571432,-5.392857142857143,-2.3928571428571432,3.6071428571428568,3.6071428571428568,-5.392857142857143,0,0,140,3,True
385,103,F,i-,Squid,2_I1D,2,0.9174311926605505,0.8666666666666667,0.8,0.0,0.35161290322580646,0.376,2,47.0,4,4,1,4,10,10,1,-2.3928571428571432,-2.3928571428571432,-5.392857142857143,-2.3928571428571432,3.6071428571428568,3.6071428571428568,-5.392857142857143,0,0,140,3,True
386,103,F,i-,Bear,3_2D,3,0.6288659793814433,0.4,0.8666666666666667,0.4666666666666667,0.31290322580645163,0.328,2,41.0,10,10,10,7,7,6,8,3.6071428571428568,3.6071428571428568,3.6071428571428568,0.6071428571428568,0.6071428571428568,-0.39285714285714324,1.6071428571428568,0,0,140,3,True
387,103,F,i-,Bunny,4_R,4,0.41304347826086957,0.3333333333333333,0.5333333333333333,0.2,0.14838709677419354,0.124,2,15.5,10,9,10,7,5,6,9,3.6071428571428568,2.6071428571428568,3.6071428571428568,0.6071428571428568,-1.3928571428571432,-0.39285714285714324,2.6071428571428568,0,0,140,3,True
388,104,F,i+,Bear,1_1D,4,0.8478260869565217,0.6,1.0,0.4,0.14790996784565916,0.12350597609561753,1,31.0,9,9,1,4,10,10,2,2.5,2.5,-5.5,-2.5,3.5,3.5,-4.5,226,75,250,2,False
389,104,F,i+,Squid,2_I1D,1,0.8857142857142857,0.4,1.0,0.6,0.5627009646302251,0.6374501992031872,1,160.0,10,10,3,10,10,10,3,3.5,3.5,-3.5,3.5,3.5,3.5,-3.5,226,75,250,2,False
390,104,F,i+,Green,3_2D,3,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.0,0.04823151125401929,0.0,0,0.0,10,1,8,1,1,4,10,3.5,-5.5,1.5,-5.5,-5.5,-2.5,3.5,226,75,250,2,False
391,104,F,i+,Bunny,4_R,2,0.48,0.6,0.4666666666666667,0.0,0.24115755627009647,0.23904382470119523,1,60.0,8,8,10,6,5,3,6,1.5,1.5,3.5,-0.5,-1.5,-3.5,-0.5,226,75,250,2,False
392,105,F,i-,Squid,1_1D,2,0.8,0.6666666666666666,0.8666666666666667,0.20000000000000007,0.11217948717948718,0.07936507936507936,1,20.0,9,2,1,1,10,10,2,2.8928571428571432,-4.107142857142857,-5.107142857142857,-5.107142857142857,3.8928571428571432,3.8928571428571432,-4.107142857142857,3,47,75,3,True
393,105,F,i-,Green,2_I1D,4,0.7555555555555555,0.6666666666666666,0.8666666666666667,0.20000000000000007,0.14423076923076922,0.11904761904761904,1,30.0,8,7,6,5,8,10,2,1.8928571428571432,0.8928571428571432,-0.10714285714285676,-1.1071428571428568,1.8928571428571432,3.8928571428571432,-4.107142857142857,3,47,75,3,True
394,105,F,i-,Bunny,3_2D,1,0.7419354838709677,0.26666666666666666,1.0,0.7333333333333334,0.1987179487179487,0.1865079365079365,1,47.0,2,8,5,6,9,8,4,-4.107142857142857,1.8928571428571432,-1.1071428571428568,-0.10714285714285676,2.8928571428571432,1.8928571428571432,-2.1071428571428568,3,47,75,3,True
395,105,F,i-,Bear,4_R,3,0.49411764705882355,0.3333333333333333,0.3333333333333333,0.0,0.5448717948717948,0.6150793650793651,1,155.0,5,10,10,10,2,1,10,-1.1071428571428568,3.8928571428571432,3.8928571428571432,3.8928571428571432,-4.107142857142857,-5.107142857142857,3.8928571428571432,3,47,75,3,True
396,106,F,i+,Squid,1_1D,2,0.8490566037735849,0.6,0.8666666666666667,0.2666666666666667,0.17041800643086816,0.15139442231075698,2,19.0,8,7,1,6,10,10,9,0.8571428571428568,-0.14285714285714324,-6.142857142857143,-1.1428571428571432,2.8571428571428568,2.8571428571428568,1.8571428571428568,95,20,250,2,False
397,106,F,i+,Bunny,2_I1D,1,0.8617886178861789,0.5333333333333333,0.8666666666666667,0.33333333333333337,0.3954983922829582,0.4302788844621514,2,54.0,7,8,1,10,10,10,7,-0.14285714285714324,0.8571428571428568,-6.142857142857143,2.8571428571428568,2.8571428571428568,2.8571428571428568,-0.14285714285714324,95,20,250,2,False
398,106,F,i+,Green,3_2D,4,0.6595744680851063,0.5333333333333333,0.7333333333333333,0.19999999999999996,0.15112540192926044,0.12749003984063745,2,16.0,9,7,7,5,6,7,8,1.8571428571428568,-0.14285714285714324,-0.14285714285714324,-2.1428571428571432,-1.1428571428571432,-0.14285714285714324,0.8571428571428568,95,20,250,2,False
399,106,F,i+,Bear,4_R,3,0.48863636363636365,0.5333333333333333,0.7333333333333333,0.19999999999999996,0.2829581993569132,0.2908366533864542,2,36.5,7,8,10,7,3,4,8,-0.14285714285714324,0.8571428571428568,2.8571428571428568,-0.14285714285714324,-4.142857142857143,-3.1428571428571432,0.8571428571428568,95,20,250,2,False
400,107,F,i+,Green,1_1D,3,0.7037037037037037,0.3333333333333333,0.9333333333333333,0.6000000000000001,0.17419354838709677,0.156,2,19.5,8,10,1,3,10,10,1,2.178571428571429,4.178571428571429,-4.821428571428571,-2.821428571428571,4.178571428571429,4.178571428571429,-4.821428571428571,90,212,250,2,True
401,107,F,i+,Bear,2_I1D,1,0.6226415094339622,0.6,0.8666666666666667,0.2666666666666667,0.17096774193548386,0.152,2,19.0,6,10,1,3,10,10,1,0.17857142857142883,4.178571428571429,-4.821428571428571,-2.821428571428571,4.178571428571429,4.178571428571429,-4.821428571428571,90,212,250,2,True
402,107,F,i+,Squid,3_2D,4,0.4830508474576271,0.5333333333333333,0.4666666666666667,0.0,0.38064516129032255,0.412,3,34.333333333333336,4,7,8,6,5,5,5,-1.8214285714285712,1.1785714285714288,2.178571428571429,0.17857142857142883,-0.8214285714285712,-0.8214285714285712,-0.8214285714285712,90,212,250,2,True
403,107,F,i+,Bunny,4_R,2,0.4823529411764706,0.4,0.8,0.4,0.27419354838709675,0.28,2,35.0,7,4,10,7,3,3,5,1.1785714285714288,-1.8214285714285712,4.178571428571429,1.1785714285714288,-2.821428571428571,-2.821428571428571,-0.8214285714285712,90,212,250,2,True
404,108,F,i-,Bunny,1_1D,1,0.7533333333333333,0.4,1.0,0.6,0.4838709677419355,0.54,2,67.5,9,2,1,9,10,10,2,3.0357142857142856,-3.9642857142857144,-4.964285714285714,3.0357142857142856,4.035714285714286,4.035714285714286,-3.9642857142857144,172,6,250,2,False
405,108,F,i-,Bear,2_I1D,2,0.7831325301204819,0.6,0.8666666666666667,0.2666666666666667,0.267741935483871,0.272,2,34.0,3,3,2,9,10,10,2,-2.9642857142857144,-2.9642857142857144,-3.9642857142857144,3.0357142857142856,4.035714285714286,4.035714285714286,-3.9642857142857144,172,6,250,2,False
406,108,F,i-,Green,3_2D,4,0.5714285714285714,0.4666666666666667,0.6,0.1333333333333333,0.11290322580645161,0.08,1,20.0,8,7,7,1,4,6,8,2.0357142857142856,1.0357142857142856,1.0357142857142856,-4.964285714285714,-1.9642857142857144,0.03571428571428559,2.0357142857142856,172,6,250,2,False
